Avi TimeStamp, Frame,Spot x,Spot y,Pupil x,Pupil y,Pupil r,Scene x,Scene y,Mouse x, Mouse y
 0:01:23.80, 79981, 262.35,243.60,179.47,281.78,46.88,-30.50,376.37,39.00,2.00
 0:01:23.85, 79982, 254.66,214.08,-2000.00,-2000.00,-2000.00,-63.53,495.58,39.00,2.00
 0:01:23.90, 79983, 256.38,211.91,121.74,287.66,26.34,-56.15,504.35,39.00,2.00
 0:01:23.95, 79984, 252.82,215.53,-2000.00,-2000.00,-2000.00,-71.41,489.70,39.00,2.00
 0:01:23.99, 79985, 250.15,218.43,-2000.00,-2000.00,-2000.00,-82.89,478.01,39.00,2.00
 0:01:24.04, 79986, 252.57,219.78,-2000.00,-2000.00,-2000.00,-72.50,472.57,39.00,2.00
 0:01:24.09, 79987, 253.55,220.97,-2000.00,-2000.00,-2000.00,-68.26,467.74,39.00,2.00
 0:01:24.14, 79988, 255.40,222.48,-2000.00,-2000.00,-2000.00,-60.35,461.66,39.00,2.00
 0:01:24.20, 79989, 257.63,225.52,170.83,243.36,47.01,-43.71,445.43,39.00,2.00
 0:01:24.25, 79990, 293.35,253.60,-2000.00,-2000.00,-2000.00,109.65,332.08,39.00,2.00
 0:01:24.30, 79991, 304.82,256.66,-2000.00,-2000.00,-2000.00,158.87,319.71,39.00,2.00
 0:01:24.35, 79992, 304.98,262.37,-2000.00,-2000.00,-2000.00,159.58,296.65,39.00,2.00
 0:01:24.40, 79993, 305.76,262.92,250.44,329.83,45.15,111.55,327.37,39.00,2.00
 0:01:24.45, 79994, 307.72,263.22,258.86,333.68,48.59,105.32,345.95,39.00,2.00
 0:01:24.49, 79995, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:24.54, 79996, 336.87,264.85,-2000.00,-2000.00,-2000.00,230.48,339.36,39.00,2.00
 0:01:24.59, 79997, 336.50,262.67,316.70,365.21,49.86,230.71,309.45,39.00,2.00
 0:01:24.64, 79998, 335.45,268.92,317.55,359.45,52.44,232.27,295.78,39.00,2.00
 0:01:24.69, 79999, 332.22,266.58,311.23,353.14,52.76,223.37,318.43,39.00,2.00
 0:01:24.73, 80000, 330.80,269.05,309.74,355.47,52.98,221.59,314.33,39.00,2.00
 0:01:24.78, 80001, 319.18,267.20,-2000.00,-2000.00,-2000.00,171.72,321.81,39.00,2.00
 0:01:24.83, 80002, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:24.88, 80003, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:24.92, 80004, 268.18,229.70,-2000.00,-2000.00,-2000.00,-47.24,473.22,39.00,2.00
 0:01:24.97, 80005, 270.79,236.31,207.04,260.82,51.48,22.55,430.80,39.00,2.00
 0:01:25.02, 80006, 276.75,238.28,215.44,267.44,52.36,66.00,413.41,39.00,2.00
 0:01:25.07, 80007, 281.65,243.22,222.43,273.82,49.87,73.41,405.20,39.00,2.00
 0:01:25.12, 80008, 286.00,245.00,236.67,278.24,52.37,102.07,405.70,39.00,2.00
 0:01:25.17, 80009, 289.99,246.89,242.30,283.31,52.16,119.31,400.53,39.00,2.00
 0:01:25.21, 80010, 297.95,249.25,258.44,288.28,53.34,149.24,395.22,39.00,2.00
 0:01:25.26, 80011, 292.96,240.07,248.80,271.44,51.45,129.19,417.85,39.00,2.00
 0:01:25.31, 80012, 296.37,237.27,254.43,268.96,54.04,140.96,413.19,39.00,2.00
 0:01:25.36, 80013, 300.59,237.02,260.64,269.84,53.69,150.46,408.34,39.00,2.00
 0:01:25.40, 80014, 306.91,238.41,272.04,275.28,54.96,169.85,401.00,39.00,2.00
 0:01:25.45, 80015, 308.93,242.30,276.48,280.37,55.85,177.07,394.02,39.00,2.00
 0:01:25.50, 80016, 310.94,245.61,279.56,287.89,56.31,183.19,389.42,39.00,2.00
 0:01:25.55, 80017, 312.88,247.16,282.55,289.50,56.41,187.37,389.38,39.00,2.00
 0:01:25.60, 80018, 314.62,248.18,286.22,291.97,56.69,193.70,388.42,39.00,2.00
 0:01:25.64, 80019, 318.60,249.39,293.28,294.76,56.70,207.79,385.60,39.00,2.00
 0:01:25.69, 80020, 319.70,250.06,295.07,294.78,57.02,209.69,386.17,39.00,2.00
 0:01:25.74, 80021, 320.03,251.35,296.19,297.08,56.90,211.64,384.56,39.00,2.00
 0:01:25.79, 80022, 318.91,252.75,295.08,298.32,57.02,210.65,384.01,39.00,2.00
 0:01:25.84, 80023, 317.82,252.70,292.50,298.94,57.18,206.69,385.32,39.00,2.00
 0:01:25.89, 80024, 314.60,248.04,285.49,291.33,57.50,191.43,394.46,39.00,2.00
 0:01:25.93, 80025, 311.79,244.82,279.24,290.45,57.36,177.65,391.58,39.00,2.00
 0:01:25.98, 80026, 306.17,243.29,270.17,283.92,56.83,159.69,393.57,39.00,2.00
 0:01:26.03, 80027, 299.73,241.56,258.82,280.06,56.38,140.63,399.02,39.00,2.00
 0:01:26.07, 80028, 292.77,237.61,245.01,273.68,55.86,114.79,405.91,39.00,2.00
 0:01:26.12, 80029, 277.56,230.24,216.35,261.17,55.13,57.51,417.63,39.00,2.00
 0:01:26.17, 80030, 272.79,228.35,203.89,255.39,53.75,33.63,417.46,39.00,2.00
 0:01:26.21, 80031, 300.76,246.74,-2000.00,-2000.00,-2000.00,153.71,343.22,39.00,2.00
 0:01:26.26, 80032, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:26.30, 80033, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:26.35, 80034, 386.31,265.15,-2000.00,-2000.00,-2000.00,521.00,268.89,39.00,2.00
 0:01:26.39, 80035, 367.35,264.96,-2000.00,-2000.00,-2000.00,439.62,269.64,39.00,2.00
 0:01:26.44, 80036, 352.59,261.34,349.60,324.26,52.10,321.97,332.61,39.00,2.00
 0:01:26.49, 80037, 338.13,257.87,322.96,317.03,54.44,243.08,365.87,39.00,2.00
 0:01:26.54, 80038, 326.13,254.55,303.53,307.44,55.15,210.13,374.74,39.00,2.00
 0:01:26.59, 80039, 360.17,262.83,-2000.00,-2000.00,-2000.00,356.27,341.30,39.00,2.00
 0:01:26.64, 80040, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:26.68, 80041, 379.78,269.23,-2000.00,-2000.00,-2000.00,440.46,315.48,39.00,2.00
 0:01:26.73, 80042, 370.68,267.54,386.47,335.04,54.72,384.51,339.98,39.00,2.00
 0:01:26.78, 80043, 363.05,262.88,371.25,324.26,55.73,341.12,362.40,39.00,2.00
 0:01:26.83, 80044, 357.56,258.95,361.00,315.61,56.15,321.13,370.11,39.00,2.00
 0:01:26.87, 80045, 269.43,203.43,-2000.00,-2000.00,-2000.00,-57.26,594.29,39.00,2.00
 0:01:26.92, 80046, 394.05,252.42,-2000.00,-2000.00,-2000.00,477.78,396.47,39.00,2.00
 0:01:26.96, 80047, 380.58,254.98,407.25,310.13,55.38,418.10,374.49,39.00,2.00
 0:01:27.01, 80048, 373.05,254.63,392.05,308.75,55.62,385.02,371.60,39.00,2.00
 0:01:27.06, 80049, 366.01,252.38,378.31,299.11,54.98,357.34,382.98,39.00,2.00
 0:01:27.10, 80050, 360.26,248.83,367.17,291.48,54.64,335.63,393.39,39.00,2.00
 0:01:27.15, 80051, 355.06,244.69,357.33,284.21,54.86,316.65,399.97,39.00,2.00
 0:01:27.20, 80052, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:27.24, 80053, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:27.29, 80054, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:27.33, 80055, 366.64,246.27,-2000.00,-2000.00,-2000.00,366.35,393.60,39.00,2.00
 0:01:27.37, 80056, 365.67,244.86,377.19,283.48,51.44,357.94,396.92,39.00,2.00
 0:01:27.42, 80057, 367.50,242.65,380.08,281.36,51.33,360.71,400.53,39.00,2.00
 0:01:27.47, 80058, 367.60,245.00,380.56,282.80,51.11,360.68,395.35,39.00,2.00
 0:01:27.52, 80059, 288.31,239.59,-2000.00,-2000.00,-2000.00,20.27,417.18,39.00,2.00
 0:01:27.56, 80060, 277.48,237.77,-2000.00,-2000.00,-2000.00,-26.24,424.54,39.00,2.00
 0:01:27.61, 80061, 283.00,241.81,217.09,288.18,49.32,27.44,393.79,39.00,2.00
 0:01:27.66, 80062, 285.31,247.47,-2000.00,-2000.00,-2000.00,37.34,370.94,39.00,2.00
 0:01:27.71, 80063, 287.16,252.80,221.06,299.43,47.03,47.70,369.60,39.00,2.00
 0:01:27.76, 80064, 284.53,254.71,220.90,301.77,48.67,44.37,381.16,39.00,2.00
 0:01:27.82, 80065, 285.20,260.05,222.39,313.78,48.82,54.61,368.86,39.00,2.00
 0:01:27.86, 80066, 284.03,262.06,221.01,317.89,48.64,52.52,367.28,39.00,2.00
 0:01:27.91, 80067, 284.63,261.21,223.59,313.91,48.95,60.09,373.43,39.00,2.00
 0:01:27.96, 80068, 286.64,258.18,227.28,311.76,50.04,69.29,377.15,39.00,2.00
 0:01:28.00, 80069, 288.01,254.92,226.69,309.37,49.15,65.40,376.02,39.00,2.00
 0:01:28.05, 80070, 286.99,253.34,225.07,311.84,49.98,57.73,368.79,39.00,2.00
 0:01:28.10, 80071, 285.10,254.17,218.20,308.44,48.36,42.25,368.01,39.00,2.00
 0:01:28.14, 80072, 284.05,254.62,218.55,312.61,49.48,40.51,366.71,39.00,2.00
 0:01:28.19, 80073, 283.25,255.48,217.64,316.93,49.89,42.44,360.25,39.00,2.00
 0:01:28.24, 80074, 317.75,261.49,-2000.00,-2000.00,-2000.00,190.58,336.00,39.00,2.00
 0:01:28.29, 80075, 344.13,265.50,-2000.00,-2000.00,-2000.00,303.84,319.79,39.00,2.00
 0:01:28.33, 80076, 344.61,266.69,-2000.00,-2000.00,-2000.00,305.91,315.00,39.00,2.00
 0:01:28.38, 80077, 346.17,267.19,325.31,334.24,39.16,254.18,337.43,39.00,2.00
 0:01:28.43, 80078, 347.84,267.68,-2000.00,-2000.00,-2000.00,261.35,335.48,39.00,2.00
 0:01:28.48, 80079, 349.64,267.46,347.28,329.93,49.12,279.21,354.78,39.00,2.00
 0:01:28.53, 80080, 351.78,267.22,352.70,326.54,50.83,311.01,361.53,39.00,2.00
 0:01:28.57, 80081, 353.35,266.31,355.99,325.15,51.51,319.26,364.71,39.00,2.00
 0:01:28.62, 80082, 354.15,264.78,357.87,322.95,51.81,323.39,366.57,39.00,2.00
 0:01:28.67, 80083, 354.72,264.05,358.98,321.21,51.76,325.98,367.00,39.00,2.00
 0:01:28.72, 80084, 353.98,263.72,358.29,320.21,51.11,324.94,367.78,39.00,2.00
 0:01:28.77, 80085, 254.67,219.17,-2000.00,-2000.00,-2000.00,-101.45,547.68,39.00,2.00
 0:01:28.81, 80086, 388.47,256.95,-2000.00,-2000.00,-2000.00,473.02,395.10,39.00,2.00
 0:01:28.86, 80087, 393.19,256.52,451.20,305.77,47.14,526.82,385.47,39.00,2.00
 0:01:28.91, 80088, 393.72,256.51,450.93,305.33,46.73,541.64,380.33,39.00,2.00
 0:01:28.95, 80089, 392.15,255.38,445.39,305.61,46.68,526.85,380.49,39.00,2.00
 0:01:29.00, 80090, 389.23,250.55,435.12,291.69,46.99,499.78,394.84,39.00,2.00
 0:01:29.05, 80091, 387.36,250.16,431.13,290.12,47.05,485.70,395.24,39.00,2.00
 0:01:29.10, 80092, 372.24,256.95,402.96,294.27,35.85,428.71,389.14,39.00,2.00
 0:01:29.14, 80093, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:29.19, 80094, 283.42,241.13,-2000.00,-2000.00,-2000.00,47.37,453.02,39.00,2.00
 0:01:29.24, 80095, 285.58,241.91,-2000.00,-2000.00,-2000.00,56.66,449.86,39.00,2.00
 0:01:29.28, 80096, 290.04,251.51,244.49,286.06,47.16,109.56,410.15,39.00,2.00
 0:01:29.33, 80097, 284.73,251.46,234.98,285.68,46.98,105.51,404.81,39.00,2.00
 0:01:29.38, 80098, 286.82,253.13,236.90,288.55,46.56,110.01,401.35,39.00,2.00
 0:01:29.43, 80099, 288.57,252.05,237.47,288.42,46.58,106.11,403.33,39.00,2.00
 0:01:29.47, 80100, 289.85,250.50,235.27,286.36,44.51,94.49,404.01,39.00,2.00
 0:01:29.52, 80101, 290.87,252.74,239.67,293.27,46.31,98.53,393.98,39.00,2.00
 0:01:29.57, 80102, 291.85,252.29,241.15,294.41,45.92,104.38,393.25,39.00,2.00
 0:01:29.61, 80103, 293.83,250.66,247.23,293.01,46.75,117.53,393.70,39.00,2.00
 0:01:29.66, 80104, 296.49,247.67,249.34,289.42,47.21,122.58,396.07,39.00,2.00
 0:01:29.71, 80105, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:29.75, 80106, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:29.80, 80107, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:29.85, 80108, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:29.89, 80109, 261.80,237.07,253.93,286.43,70.21,173.89,398.24,39.00,2.00
 0:01:29.94, 80110, 265.25,234.09,-2000.00,-2000.00,-2000.00,188.72,410.30,39.00,2.00
 0:01:29.99, 80111, 297.21,241.34,-2000.00,-2000.00,-2000.00,325.93,381.03,39.00,2.00
 0:01:30.04, 80112, 315.14,250.86,284.85,308.52,50.42,402.89,351.92,39.00,2.00
 0:01:30.09, 80113, 316.86,254.20,289.62,310.12,50.52,410.28,363.26,39.00,2.00
 0:01:30.14, 80114, 319.01,251.79,290.13,308.34,50.39,301.91,371.27,39.00,2.00
 0:01:30.19, 80115, 318.92,249.93,291.44,301.73,51.00,195.56,375.47,39.00,2.00
 0:01:30.23, 80116, 319.35,250.18,291.39,305.13,50.88,196.88,371.76,39.00,2.00
 0:01:30.28, 80117, 318.82,252.06,290.74,307.05,51.03,194.53,367.78,39.00,2.00
 0:01:30.33, 80118, 316.87,253.42,288.71,306.60,51.57,192.11,370.45,39.00,2.00
 0:01:30.38, 80119, 316.88,251.57,288.70,302.19,51.67,194.77,378.64,39.00,2.00
 0:01:30.43, 80120, 316.63,248.49,288.60,296.47,52.24,194.78,384.68,39.00,2.00
 0:01:30.47, 80121, 316.77,244.64,287.96,288.49,52.63,193.43,391.79,39.00,2.00
 0:01:30.52, 80122, 311.23,238.21,278.39,279.51,52.69,173.37,400.43,39.00,2.00
 0:01:30.57, 80123, 336.86,235.58,332.03,265.14,54.41,288.02,409.83,39.00,2.00
 0:01:30.62, 80124, 358.92,237.14,-2000.00,-2000.00,-2000.00,382.71,403.55,39.00,2.00
 0:01:30.66, 80125, 358.03,232.79,371.59,266.86,53.02,368.92,411.58,39.00,2.00
 0:01:30.71, 80126, 356.95,230.68,367.62,264.35,53.18,354.08,408.61,39.00,2.00
 0:01:30.76, 80127, 359.90,231.09,-2000.00,-2000.00,-2000.00,366.76,406.95,39.00,2.00
 0:01:30.81, 80128, 394.05,221.16,-2000.00,-2000.00,-2000.00,513.38,447.01,39.00,2.00
 0:01:30.86, 80129, 406.76,235.85,-2000.00,-2000.00,-2000.00,567.94,387.71,39.00,2.00
 0:01:30.91, 80130, 406.02,237.55,466.17,277.97,48.96,555.31,389.20,39.00,2.00
 0:01:30.96, 80131, 405.61,234.09,-2000.00,-2000.00,-2000.00,553.57,403.15,39.00,2.00
 0:01:31.01, 80132, 403.30,233.04,456.13,271.21,48.41,528.15,403.28,39.00,2.00
 0:01:31.05, 80133, 397.43,228.81,443.54,262.70,48.73,495.67,408.95,39.00,2.00
 0:01:31.10, 80134, 395.51,230.51,439.83,269.44,49.12,487.45,397.75,39.00,2.00
 0:01:31.15, 80135, 393.69,230.93,-2000.00,-2000.00,-2000.00,479.65,396.05,39.00,2.00
 0:01:31.20, 80136, 391.07,232.37,429.33,271.06,49.52,465.09,394.99,39.00,2.00
 0:01:31.25, 80137, 384.31,235.13,-2000.00,-2000.00,-2000.00,436.07,383.82,39.00,2.00
 0:01:31.30, 80138, 381.54,234.93,410.47,281.91,48.95,424.51,384.93,39.00,2.00
 0:01:31.34, 80139, 378.54,233.79,404.04,278.69,49.34,412.05,387.60,39.00,2.00
 0:01:31.39, 80140, 375.89,233.83,398.01,280.03,49.82,398.83,385.74,39.00,2.00
 0:01:31.44, 80141, 374.64,231.10,394.69,280.27,50.09,390.72,385.46,39.00,2.00
 0:01:31.49, 80142, 373.82,240.48,392.86,312.76,43.93,385.82,341.76,39.00,2.00
 0:01:31.53, 80143, 375.10,252.92,399.38,337.69,47.06,401.58,310.82,39.00,2.00
 0:01:31.58, 80144, 378.33,252.00,405.83,332.24,45.86,420.08,326.86,39.00,2.00
 0:01:31.63, 80145, 381.40,251.93,408.50,331.89,46.60,423.14,328.55,39.00,2.00
 0:01:31.68, 80146, 383.67,250.30,411.75,333.00,47.98,424.11,327.77,39.00,2.00
 0:01:31.72, 80147, 388.82,242.46,417.88,319.59,47.58,432.22,340.85,39.00,2.00
 0:01:31.77, 80148, 389.54,243.55,420.99,313.74,46.64,433.62,339.64,39.00,2.00
 0:01:31.82, 80149, 390.34,245.20,421.50,319.57,46.60,436.16,338.10,39.00,2.00
 0:01:31.87, 80150, 381.00,255.00,-2000.00,-2000.00,-2000.00,396.06,298.53,39.00,2.00
 0:01:31.92, 80151, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:31.96, 80152, 277.34,204.13,-2000.00,-2000.00,-2000.00,-48.98,503.95,39.00,2.00
 0:01:32.01, 80153, 277.55,203.67,-2000.00,-2000.00,-2000.00,-48.11,505.79,39.00,2.00
 0:01:32.06, 80154, 284.77,208.75,227.99,219.59,51.45,46.52,457.89,39.00,2.00
 0:01:32.11, 80155, 290.47,219.12,-2000.00,-2000.00,-2000.00,70.98,416.03,39.00,2.00
 0:01:32.16, 80156, 298.45,227.64,251.16,250.50,45.81,124.25,405.38,39.00,2.00
 0:01:32.21, 80157, 306.04,235.51,269.29,265.07,45.77,156.71,405.98,39.00,2.00
 0:01:32.25, 80158, 290.84,233.50,240.70,258.80,46.68,102.19,420.28,39.00,2.00
 0:01:32.30, 80159, 296.03,239.13,251.56,268.45,46.82,128.62,407.87,39.00,2.00
 0:01:32.35, 80160, 301.84,242.90,263.00,277.80,46.68,152.32,401.90,39.00,2.00
 0:01:32.39, 80161, 306.27,245.21,270.30,280.83,48.23,165.68,399.95,39.00,2.00
 0:01:32.44, 80162, 314.32,244.95,283.06,282.89,48.71,187.45,400.42,39.00,2.00
 0:01:32.49, 80163, 317.24,244.23,288.81,281.22,49.30,194.06,400.82,39.00,2.00
 0:01:32.54, 80164, 320.34,242.03,294.52,278.35,49.39,205.16,404.09,39.00,2.00
 0:01:32.59, 80165, 317.30,237.69,286.75,269.47,45.04,187.16,412.41,39.00,2.00
 0:01:32.63, 80166, 310.86,230.95,280.16,256.12,49.86,175.50,425.56,39.00,2.00
 0:01:32.68, 80167, 314.27,230.90,284.98,258.38,49.81,193.20,417.68,39.00,2.00
 0:01:32.73, 80168, 315.94,231.73,287.93,260.54,50.29,196.04,413.74,39.00,2.00
 0:01:32.77, 80169, 316.26,235.38,286.54,266.56,50.41,191.25,406.53,39.00,2.00
 0:01:32.82, 80170, 317.20,238.49,289.50,271.15,51.06,195.28,404.29,39.00,2.00
 0:01:32.86, 80171, 318.29,239.42,290.87,274.42,51.30,198.95,403.76,39.00,2.00
 0:01:32.91, 80172, 318.87,240.18,292.32,277.58,51.39,200.97,400.03,39.00,2.00
 0:01:32.96, 80173, 318.38,243.65,290.60,285.02,51.53,197.31,390.60,39.00,2.00
 0:01:33.01, 80174, 317.28,246.10,288.23,289.49,51.41,191.35,387.50,39.00,2.00
 0:01:33.06, 80175, 316.51,246.75,287.35,290.58,51.54,189.81,388.32,39.00,2.00
 0:01:33.10, 80176, 316.08,247.43,285.99,292.64,51.37,187.62,386.50,39.00,2.00
 0:01:33.15, 80177, 315.58,248.64,285.33,292.96,51.54,185.84,385.99,39.00,2.00
 0:01:33.19, 80178, 315.35,249.05,284.64,295.23,51.70,184.79,385.48,39.00,2.00
 0:01:33.24, 80179, 314.26,251.07,283.02,298.49,51.72,181.51,380.89,39.00,2.00
 0:01:33.29, 80180, 313.86,251.27,281.15,301.23,51.82,177.82,379.82,39.00,2.00
 0:01:33.34, 80181, 314.39,251.40,282.43,300.68,51.77,179.18,379.25,39.00,2.00
 0:01:33.39, 80182, 314.34,252.73,281.18,302.03,51.84,176.11,378.00,39.00,2.00
 0:01:33.43, 80183, 315.50,252.67,284.63,301.69,52.09,182.41,380.17,39.00,2.00
 0:01:33.48, 80184, 318.29,251.82,288.27,305.66,51.76,190.14,376.03,39.00,2.00
 0:01:33.53, 80185, 322.61,253.24,297.36,306.99,52.12,206.34,370.39,39.00,2.00
 0:01:33.58, 80186, 325.67,254.72,301.88,306.58,52.48,214.90,372.44,39.00,2.00
 0:01:33.62, 80187, 328.79,255.05,308.19,310.92,52.55,225.54,370.58,39.00,2.00
 0:01:33.67, 80188, 331.54,256.71,312.28,314.86,52.74,232.94,364.00,39.00,2.00
 0:01:33.72, 80189, 333.84,257.46,316.08,317.09,52.78,238.12,362.32,39.00,2.00
 0:01:33.77, 80190, 336.47,257.73,321.25,318.87,52.83,247.49,360.46,39.00,2.00
 0:01:33.82, 80191, 336.78,257.89,322.20,318.87,52.65,249.33,359.94,39.00,2.00
 0:01:33.86, 80192, 335.66,258.98,320.46,319.13,52.30,246.45,359.70,39.00,2.00
 0:01:33.91, 80193, 333.93,257.43,316.46,316.47,52.62,238.60,364.95,39.00,2.00
 0:01:33.96, 80194, 330.63,253.27,310.32,308.85,52.55,225.65,372.96,39.00,2.00
 0:01:34.01, 80195, 323.55,252.23,297.25,310.44,52.49,200.26,367.77,39.00,2.00
 0:01:34.06, 80196, 321.30,254.93,293.29,310.89,52.58,194.49,363.77,39.00,2.00
 0:01:34.10, 80197, 285.54,240.51,241.13,289.65,46.48,40.95,395.71,39.00,2.00
 0:01:34.15, 80198, 273.52,218.47,-2000.00,-2000.00,-2000.00,-10.63,484.70,39.00,2.00
 0:01:34.20, 80199, 278.90,219.03,-2000.00,-2000.00,-2000.00,12.43,482.43,39.00,2.00
 0:01:34.25, 80200, 263.39,238.64,171.81,284.40,52.40,-58.72,386.40,39.00,2.00
 0:01:34.30, 80201, 263.67,245.41,172.66,291.38,49.63,-59.52,376.39,39.00,2.00
 0:01:34.34, 80202, 265.96,251.45,178.12,308.01,49.06,-47.36,365.43,39.00,2.00
 0:01:34.39, 80203, 274.96,263.53,198.92,323.95,46.55,-1.71,347.06,39.00,2.00
 0:01:34.44, 80204, 284.56,275.18,214.95,347.63,45.50,32.37,332.02,39.00,2.00
 0:01:34.49, 80205, 275.19,276.80,-2000.00,-2000.00,-2000.00,-7.85,325.49,39.00,2.00
 0:01:34.53, 80206, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:34.58, 80207, 268.97,251.07,-2000.00,-2000.00,-2000.00,-34.55,429.39,39.00,2.00
 0:01:34.63, 80208, 271.72,231.06,-2000.00,-2000.00,-2000.00,-22.76,510.20,39.00,2.00
 0:01:34.68, 80209, 274.39,214.58,-2000.00,-2000.00,-2000.00,-11.28,576.74,39.00,2.00
 0:01:34.72, 80210, 285.24,216.08,240.93,211.94,53.39,96.32,506.01,39.00,2.00
 0:01:34.77, 80211, 292.92,216.45,252.36,214.58,54.04,150.50,466.17,39.00,2.00
 0:01:34.82, 80212, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:01:34.87, 80213, 275.55,242.19,-2000.00,-2000.00,-2000.00,75.94,362.24,39.00,2.00
 0:01:34.91, 80214, 284.15,244.98,229.14,278.91,52.68,93.13,387.05,39.00,2.00
 0:01:34.96, 80215, 299.00,248.12,257.34,285.07,54.16,143.44,397.86,39.00,2.00
 0:01:35.01, 80216, 267.80,229.35,-2000.00,-2000.00,-2000.00,9.50,473.65,39.00,2.00
 0:01:35.06, 80217, 251.55,217.24,-2000.00,-2000.00,-2000.00,-60.25,522.52,39.00,2.00
 0:01:35.10, 80218, 256.84,216.76,173.39,227.92,54.02,-32.75,471.44,39.00,2.00
 0:01:35.15, 80219, 261.73,220.26,183.44,236.63,51.45,-7.81,433.14,39.00,2.00
 0:01:35.20, 80220, 267.57,218.61,190.68,225.14,53.07,4.27,448.10,39.00,2.00
 0:01:35.24, 80221, 273.06,222.77,206.88,231.65,55.53,34.52,443.14,39.00,2.00
 0:01:35.29, 80222, 276.19,222.74,-2000.00,-2000.00,-2000.00,47.97,443.29,39.00,2.00
 0:01:35.34, 80223, 279.27,222.96,-2000.00,-2000.00,-2000.00,61.18,442.40,39.00,2.00
 0:01:35.38, 80224, 281.11,224.50,-2000.00,-2000.00,-2000.00,69.09,436.17,39.00,2.00
 0:01:35.43, 80225, 269.32,229.14,195.70,251.30,53.60,15.72,424.05,39.00,2.00
 0:01:35.48, 80226, 276.54,229.23,215.45,250.32,57.36,55.11,426.28,39.00,2.00
 0:01:35.53, 80227, 281.07,225.07,220.72,248.59,56.48,70.14,429.92,39.00,2.00
 0:01:35.58, 80228, 283.40,228.24,225.10,252.27,57.28,73.50,418.12,39.00,2.00
 0:01:35.62, 80229, 285.61,228.93,223.65,255.62,56.30,66.26,418.21,39.00,2.00
 0:01:35.67, 80230, 287.83,230.38,231.34,260.08,57.13,76.09,412.36,39.00,2.00
 0:01:35.72, 80231, 288.89,240.52,-2000.00,-2000.00,-2000.00,80.61,371.39,39.00,2.00
 0:01:35.77, 80232, 294.57,241.33,-2000.00,-2000.00,-2000.00,105.03,368.14,39.00,2.00
 0:01:35.81, 80233, 298.75,240.18,-2000.00,-2000.00,-2000.00,122.94,372.80,39.00,2.00
 0:01:35.86, 80234, 328.57,244.25,-2000.00,-2000.00,-2000.00,250.99,356.36,39.00,2.00
 0:01:35.91, 80235, 336.79,245.21,327.76,282.75,57.93,278.23,383.87,39.00,2.00
 0:01:35.96, 80236, 340.45,246.20,333.75,284.89,58.27,283.64,396.82,39.00,2.00
 0:01:36.01, 80237, 347.18,245.07,345.04,285.52,58.85,303.47,397.09,39.00,2.00
 0:01:36.06, 80238, 349.25,246.56,348.35,287.51,58.76,306.31,392.03,39.00,2.00
 0:01:36.10, 80239, 351.54,246.80,351.88,288.35,58.95,311.63,392.75,39.00,2.00
 0:01:36.15, 80240, 352.24,249.41,354.27,291.24,58.99,315.59,388.92,39.00,2.00
 0:01:36.20, 80241, 354.95,247.63,359.25,289.00,59.25,326.85,395.17,39.00,2.00
 0:01:36.25, 80242, 351.69,244.90,351.60,283.91,59.92,309.54,399.35,39.00,2.00
 0:01:36.30, 80243, 352.49,245.89,354.02,284.83,59.84,313.79,395.73,39.00,2.00
 0:01:36.35, 80244, 353.04,248.30,355.42,287.17,59.97,317.92,393.92,39.00,2.00
 0:01:36.40, 80245, 353.09,247.95,356.09,286.37,59.81,320.02,398.17,39.00,2.00
 0:01:36.44, 80246, 331.05,237.38,315.86,266.49,60.15,240.22,422.59,39.00,2.00
